4.5078	4.8105	3.1806	1.3919	0.49818	0.29797	0.40115	0.51841	1.1317	1.6159	1.4304	1.5	0.98753	0.32632	0.1561	0.19287	0.23809	0.24309	0.24914	0.17343	0.081222	0.056159	0.039742	0.03704	0.063354	0.10019	0.11724	0.11267	0.17513	0.20111	0.18181	0.13192	0.074183	0.044301	0.035147	0.045488	0.052162	0.062009	0.049043	0.043706	0.062212	0.067196	0.038305	0.03943	0.069942	0.073937	0.076788	0.15075	0.26274	0.23407	0.19299	0.13948	0.054042	0.040617	0.048363	0.052196	0.052065	0.078504	0.067957	0.058707	0.068806	0.077526	0.041687	0.017362	0.021087	0.03111	0.036131	0.056412	0.069895	0.070601	0.068019	0.0739	0.080226	0.10125	0.11742	0.13582	0.19586	0.22747	0.18659	0.15757	0.099414	0.09415	0.10557	0.088047	0.074723	0.081058	0.10968	0.10035	0.072424	0.044324	0.033028	0.027282	0.023162	0.017495	0.016675	0.013923	0.012737	0.013409	0.01681	0.017247	0.018235	0.026328	0.023712	0.01805	0.018239	0.016208	0.018164	0.019769	0.021751	0.01885	0.011852	0.0093244	0.007426	0.0053808	0.0024749	0.0024561	0.0037825	0.0032367	0.0028207	0.0037173	0.0035308	0.0034246	0.0039619	0.0041681	0.0023922	0.0023619	0.0017942	110
4.2226	4.2631	3.3038	2.1472	0.89277	0.57298	0.97611	1.6616	1.5308	0.97234	1.6985	1.6094	0.77353	0.67994	0.58333	0.36701	0.22363	0.22194	0.24725	0.15844	0.2381	0.44614	0.48596	0.3454	0.21973	0.18885	0.16683	0.10526	0.08838	0.078397	0.079505	0.062092	0.03296	0.031717	0.034458	0.050957	0.037567	0.052729	0.095052	0.12355	0.09504	0.061933	0.056572	0.045565	0.043324	0.071378	0.098179	0.14922	0.1543	0.19237	0.18675	0.14933	0.10503	0.084558	0.076598	0.082174	0.061585	0.039437	0.027903	0.036806	0.030798	0.019507	0.018762	0.015614	0.0097817	0.011467	0.013308	0.016494	0.025645	0.029051	0.031538	0.028897	0.026976	0.026633	0.02298	0.019141	0.017022	0.019885	0.016668	0.017997	0.024336	0.029739	0.024622	0.01723	0.020048	0.018567	0.017962	0.016491	0.016684	0.016936	0.01859	0.014637	0.018591	0.015938	0.012534	0.010624	0.0099086	0.007952	0.004203	0.0029516	0.0033688	0.0028758	0.0021048	0.0015384	0.0013251	0.0014122	0.0014923	0.0014407	0.0012931	0.001757	0.0019317	0.0019782	0.0015325	0.001913	0.0015491	0.0018601	0.0019808	0.0019087	0.0020334	0.0024524	0.0022924	0.0020635	0.0015282	0.0016618	0.0016327	0.001538	0.0018123	111
2.5466	3.2302	2.4101	2.4935	2.7172	3.064	2.8962	2.2773	1.1163	0.30524	0.14293	0.098018	0.13112	0.13642	0.228	0.34376	0.40353	0.36336	0.31506	0.18011	0.10109	0.066077	0.056679	0.022835	0.0089162	0.0061916	0.0093875	0.011921	0.013573	0.018146	0.02913	0.044892	0.052074	0.046894	0.044104	0.036003	0.022567	0.012331	0.0097398	0.006212	0.0029564	0.001728	0.0055059	0.013228	0.018222	0.019047	0.018699	0.019582	0.029131	0.03872	0.054478	0.072856	0.042215	0.02816	0.019134	0.0094336	0.0048671	0.0037007	0.004306	0.0025534	0.0014526	0.0015923	0.0031841	0.0041079	0.0036337	0.0016944	0.003163	0.0082164	0.0092538	0.01302	0.015015	0.01123	0.0069983	0.0075529	0.010232	0.011232	0.0089727	0.0058364	0.0043218	0.0033325	0.0056747	0.0089353	0.0087172	0.0053199	0.0019443	0.00049916	0.00052471	0.00039469	0.00027796	0.00030956	0.00030674	0.00035058	0.00043299	0.00037337	0.00039441	0.00059079	0.0011151	0.0021453	0.0030846	0.0026068	0.0011837	0.00069214	0.00070818	0.00050831	0.00057715	0.00055886	0.00055525	0.00062166	0.00069371	0.0006704	0.00061589	0.00065588	0.00072062	0.00067445	0.0008137	0.0008365	0.00076787	0.00069161	0.0006945	0.0007074	0.00080972	0.00078551	0.00082838	0.00083325	0.00073304	0.00068235	0.00082525	200
3.1919	3.7001	3.2568	4.2374	2.51	0.57338	0.28816	0.24685	0.27816	0.5701	0.53703	0.2926	0.26868	0.31233	0.55168	0.46917	0.20901	0.15512	0.14479	0.11213	0.11699	0.11493	0.051935	0.0086496	0.0023649	0.0049866	0.010305	0.012193	0.016593	0.033494	0.043576	0.040882	0.0179	0.0087205	0.006917	0.0053204	0.0018356	0.0028501	0.0060841	0.0074725	0.012175	0.013539	0.012213	0.016661	0.026625	0.023226	0.029168	0.02663	0.014569	0.01135	0.015863	0.0090372	0.0022559	0.0033927	0.0036954	0.0053561	0.0069978	0.0038062	0.0056291	0.0057253	0.004292	0.0026641	0.0010155	0.00085868	0.00061204	0.00039086	0.00052044	0.001002	0.0028224	0.0026719	0.0016194	0.002153	0.0022609	0.001353	0.00051773	0.00032995	0.00036223	0.00037088	0.00037824	0.00034879	0.00035806	0.00044796	0.00041137	0.00041218	0.00036919	0.0003179	0.00031536	0.00033839	0.00040967	0.00037915	0.00035952	0.00042278	0.00034419	0.00038725	0.00048025	0.000479	0.00048818	0.0005007	0.00050084	0.00059211	0.00054407	0.00059379	0.0006386	0.00093516	0.00077296	0.00064723	0.00078705	0.00081747	0.00074948	0.00074356	0.00067872	0.00062652	0.00064278	0.0008668	0.00088324	0.00066418	0.00079278	0.0007592	0.00065202	0.00071012	0.00074879	0.0008618	0.00078915	0.00078688	0.00087331	0.00071883	0.00073021	201
4.3315	5.4145	3.8812	0.96587	0.13011	0.045831	0.021069	0.010351	0.0088232	0.0088272	0.040732	0.080241	0.080068	0.058471	0.035447	0.060909	0.13128	0.2417	0.18506	0.1022	0.081875	0.049273	0.018589	0.013685	0.017242	0.025822	0.035626	0.038387	0.054634	0.058205	0.029448	0.010965	0.0034961	0.0026322	0.0050209	0.0076636	0.017002	0.02088	0.011238	0.011188	0.014831	0.0085613	0.0028931	0.0057159	0.0054636	0.0013699	0.00071392	0.0033584	0.0099359	0.013431	0.015597	0.020854	0.020939	0.016187	0.0065924	0.0052729	0.0042212	0.0015019	0.00068966	0.00057614	0.0005105	0.00046178	0.00033584	0.00028936	0.00038245	0.00045468	0.00052644	0.00051204	0.00047942	0.00043843	0.00050289	0.00041813	0.00045679	0.00063053	0.0010787	0.00088387	0.00046208	0.00040326	0.00034773	0.00039667	0.00058815	0.00051285	0.00047431	0.00055066	0.00047559	0.0004954	0.00049066	0.00048538	0.00058719	0.00049686	0.00051546	0.00070264	0.00096289	0.00077828	0.00055358	0.00074079	0.0010613	0.00087112	0.00079223	0.00099342	0.0010777	0.00081731	0.00066475	0.00088629	0.0010639	0.00085821	0.00087729	0.00081112	0.00078694	0.00097505	0.0010334	0.001012	0.00083527	0.00099467	0.0014857	0.0012498	0.0010541	0.00097661	0.00089197	0.00095588	0.0010105	0.0011805	0.0012754	0.0014821	0.0011439	0.0011139	0.0011821	202
3.1413	3.9063	4.1864	4.4388	2.5303	1.4302	1.0362	0.15675	0.037809	0.014626	0.0072519	0.0079835	0.01084	0.030203	0.074942	0.074188	0.037366	0.045418	0.042344	0.028857	0.020037	0.01458	0.010684	0.004072	0.00079877	0.00034598	0.00028802	0.00033653	0.00036205	0.00050066	0.0020085	0.0042431	0.0031626	0.0017907	0.0023246	0.0030921	0.003033	0.0016774	0.0013374	0.005441	0.0081534	0.004357	0.005254	0.014371	0.017365	0.012656	0.0054373	0.0018598	0.0032744	0.0069403	0.007096	0.0065604	0.0038345	0.0024057	0.0017897	0.00066889	0.00038764	0.0004981	0.00056388	0.00049379	0.0005157	0.00028405	0.00018766	0.00021986	0.0002672	0.00029002	0.00037892	0.0003384	0.00031537	0.00041766	0.0004257	0.00025841	0.00019566	0.00024253	0.00027349	0.00029825	0.00039869	0.00041517	0.00029917	0.00027447	0.00027511	0.00026627	0.00037222	0.00058378	0.00065345	0.00048488	0.00043936	0.00033188	0.00034813	0.00031859	0.00029562	0.000242	0.00032046	0.00037212	0.00039842	0.00038249	0.00039129	0.00047001	0.00039542	0.00040048	0.00042387	0.0004647	0.00047371	0.00049824	0.00049805	0.00055125	0.00049488	0.00046775	0.00054431	0.00065597	0.00063365	0.00060252	0.00050665	0.00049469	0.00062721	0.00054953	0.0005807	0.00064056	0.00082406	0.00087141	0.00072323	0.00067637	0.00065819	0.00077971	0.00074583	0.00070197	0.00057356	203
4.679	5.3747	4.1035	1.2778	0.35025	0.17763	0.053504	0.013132	0.0073892	0.005202	0.0040356	0.019256	0.028705	0.013146	0.0025447	0.0016553	0.0043544	0.0068542	0.0044741	0.0018767	0.00092626	0.00046603	0.00037388	0.00037162	0.00031968	0.00027694	0.00038396	0.00075215	0.0024468	0.0026616	0.0019826	0.0017171	0.00079184	0.00096855	0.0029766	0.0099148	0.014452	0.017205	0.013992	0.0093182	0.019242	0.014707	0.0048143	0.0022808	0.0016658	0.001324	0.00058257	0.00035273	0.00039761	0.00044847	0.00025715	0.00047003	0.00057202	0.00051025	0.00070595	0.00089855	0.0010423	0.00093184	0.00050281	0.00034862	0.00028974	0.00023137	0.00025834	0.00029215	0.00036718	0.00037616	0.00036409	0.00027046	0.00023	0.00029534	0.0002758	0.00022377	0.00020112	0.0001835	0.00021573	0.00022989	0.00025841	0.0002544	0.00020687	0.00016631	0.00026976	0.00028891	0.00026558	0.00026628	0.00026907	0.00033168	0.00034565	0.00032459	0.00033389	0.00032683	0.00037538	0.00032369	0.00031819	0.00041298	0.00038099	0.0003185	0.00039153	0.00049929	0.00047661	0.00047511	0.00037106	0.00039364	0.00047833	0.00054605	0.00052497	0.00047299	0.00060653	0.00068447	0.0004776	0.00052558	0.00060102	0.00062687	0.00070121	0.0006222	0.00059343	0.00079051	0.00091401	0.00081773	0.00068173	0.0006358	0.00070468	0.00085809	0.00099662	0.0008083	0.00076654	0.0007699	0.00067378	204
3.4505	4.478	4.407	3.0428	0.44054	0.11737	0.046668	0.070657	0.095762	0.11483	0.26028	0.16405	0.073706	0.1075	0.19004	0.13007	0.081737	0.11228	0.15217	0.15957	0.10373	0.031089	0.012789	0.0016415	0.001588	0.0035427	0.0043402	0.0064878	0.012684	0.030385	0.038756	0.029427	0.0136	0.0065107	0.0026101	0.0040608	0.0075985	0.018264	0.022517	0.018082	0.018361	0.012781	0.0087091	0.01119	0.01004	0.010305	0.0073576	0.0019145	0.00037142	0.0012545	0.0045858	0.0050693	0.0033514	0.0068506	0.011018	0.012913	0.011483	0.011042	0.0043279	0.00066316	0.00034327	0.00026277	0.00025194	0.00023118	0.00027335	0.00029884	0.00028447	0.00026055	0.00031038	0.00058774	0.001578	0.002868	0.0045506	0.004603	0.0035585	0.0048703	0.0045945	0.0028692	0.0015534	0.00080932	0.001266	0.0015106	0.00069565	0.00041114	0.00029982	0.00026175	0.00035342	0.00049053	0.00051934	0.00062499	0.00037576	0.0002946	0.00024952	0.00031026	0.00034554	0.00030522	0.00045761	0.00050111	0.00047365	0.00039717	0.00034338	0.0003841	0.00038229	0.00039467	0.00032793	0.00045553	0.00043499	0.00040022	0.00055297	0.00052947	0.00048309	0.00047574	0.00049108	0.00043229	0.00047918	0.00047442	0.00050462	0.00057213	0.00053938	0.00070807	0.00068325	0.00057425	0.00046054	0.00054938	0.00054324	0.00049476	0.00049572	205
0.015529	0.081398	0.19715	0.19111	0.1301	0.12797	0.19766	0.34398	0.58417	0.7647	0.60894	0.75041	0.96938	1.198	0.90186	1.4073	1.5984	2.2931	2.8823	2.5024	2.2912	1.7136	1.1441	1.2011	1.3532	1.3846	1.0558	0.90855	0.83803	0.7354	0.61911	0.39821	0.43327	0.48514	0.38828	0.30979	0.3233	0.25537	0.31092	0.32036	0.26093	0.24986	0.2634	0.43549	0.6224	0.61569	0.66652	0.90068	1.1513	0.84806	0.65898	0.74429	0.81673	0.61985	0.58845	0.43511	0.47391	0.46623	0.38331	0.35226	0.2791	0.27275	0.26139	0.21636	0.18961	0.16575	0.19285	0.24257	0.2651	0.22853	0.27206	0.32845	0.32372	0.28118	0.38185	0.37745	0.30742	0.25007	0.24744	0.23812	0.1909	0.17079	0.19311	0.17982	0.18438	0.15805	0.16163	0.15198	0.10631	0.10818	0.13567	0.12334	0.10554	0.11259	0.13866	0.13473	0.15467	0.12988	0.115	0.11467	0.089723	0.10635	0.084842	0.064909	0.068001	0.081538	0.087309	0.085423	0.095601	0.073186	0.06667	0.066867	0.066791	0.050621	0.053402	0.046695	0.035399	0.035925	0.035719	0.032242	0.034782	0.038404	0.036549	0.029185	0.020895	0.011522	0.013525	206
4.6932	5.1728	2.6471	0.67481	0.16329	0.162	0.18889	0.22222	0.33781	0.2444	0.16348	0.15464	0.14195	0.21409	0.24189	0.18733	0.20053	0.22472	0.28658	0.35066	0.4881	0.66129	0.58244	0.48661	0.38108	0.40893	0.3782	0.33146	0.38021	0.34427	0.29158	0.26473	0.13914	0.22295	0.27613	0.15152	0.12261	0.14908	0.23136	0.27063	0.45596	0.49136	0.45565	0.51265	0.83938	0.82034	0.60136	0.63876	0.88944	0.81149	0.53175	0.55185	0.41268	0.37662	0.41877	0.53266	0.53193	0.36846	0.28363	0.19861	0.18409	0.14234	0.13662	0.13627	0.11674	0.076288	0.096357	0.11808	0.16232	0.14897	0.17803	0.2113	0.21224	0.18485	0.20486	0.22456	0.22703	0.27384	0.26359	0.24224	0.24768	0.24416	0.21527	0.19762	0.17441	0.204	0.2242	0.1691	0.12952	0.13811	0.1224	0.17907	0.20938	0.1688	0.12429	0.10507	0.11916	0.10443	0.10438	0.11791	0.093301	0.089777	0.063768	0.054621	0.068735	0.069889	0.060313	0.053206	0.05569	0.043871	0.045378	0.050841	0.043546	0.035592	0.029471	0.034923	0.038014	0.032932	0.034942	0.038832	0.029243	0.024799	0.021703	0.016189	0.017537	0.014634	0.009147	207
